Unknown,Restaurant,Restaurant Type,Area,District,Start Day,Start Month,Start Year,base on District-# of ppl able to work>15 - 19,base on District-# of ppl able to work>20 - 24,base on District-# of ppl able to work>25 - 29,base on District-# of ppl able to work>30 - 34,base on District-# of ppl able to work>35 - 39,base on District-# of ppl able to work>40 - 44,base on District-# of ppl able to work>45 - 49,base on District-# of ppl able to work>50 - 54,base on District-# of ppl able to work>55 - 59,base on District-# of ppl able to work>60 - 64,base on District-# of ppl able to work>65+,base on Area #of worker location>15 - 19,base on Area #of worker location>20 - 24,base on Area #of worker location>25 - 29,base on Area #of worker location>30 - 34,base on Area #of worker location>35 - 39,base on Area #of worker location>40 - 44,base on Area #of worker location>45 - 49,base on Area #of worker location>50 - 54,base on Area #of worker location>55 - 59,base on Area #of worker location>60 - 64,base on Area #of worker location>65+,total Sales,payment type-cash,payment type-visa/master,payment type-others,#of transaction,Restaurant Status,sqf,mthly rent,Restaurant Type.1,Location Type,
3044,3045,4,2,8,1,1,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,7281465.232,5887281.4,550172.4274,844011.4052,22088.34973,1,3200,10000,4,2,
3045,3046,4,2,7,31,7,2018,3062,13572,23324,27273,25675,24778,24120,24610,20979,11209,6963,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13111279.2,11912328.4,754230.4006,444720.3959,21918.75841,1,450,35000,4,2,
3046,3047,4,4,17,21,11,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,8995822.197,7904208.4,649116.4123,442497.3851,22225.57577,0,1000,80000,4,2,
3047,3048,4,4,15,21,12,2018,2739,10590,17238,19400,19465,17622,17301,18667,14871,8365,4363,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,10305311.21,8892204.4,754024.4084,659082.3988,22236.98445,1,900,85000,4,2,
3048,3049,4,2,8,30,6,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,10262059.17,8906530.4,750434.4112,605094.3628,22257.21049,1,1500,80000,4,2,
3049,3050,4,2,9,25,1,2018,2739,15234,23223,25025,24401,24369,24392,27059,23745,12812,5819,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,19213231.25,18493737.4,502339.4671,217154.3872,22000.02785,0,1000,80000,4,2,
3050,3051,4,1,3,11,11,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,22266623.3,21466776.4,503902.5293,295944.3662,22042.43653,0,1600,98000,4,2,
3051,3052,4,2,6,24,7,2018,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,21793308.38,21464719.4,223240.4975,105348.4792,21915.84521,1,730,73000,4,2,
3052,3053,4,2,7,12,2,2018,2739,13572,23324,27273,25675,24778,24120,24610,20979,11209,6963,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,10755047.08,9600014.4,492153.3181,662879.3652,21982.66257,0,1000,65000,4,2,
3053,3054,4,3,14,10,12,2018,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,28520855.14,27562552.4,424849.3972,533453.3478,22230.07125,1,650,70000,4,2,
3054,3055,4,1,3,30,1,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,28541464.31,27606171.4,178382.4984,756910.4121,22055.37993,0,500,25000,4,2,
3055,3056,4,3,11,2,7,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,8658839.227,7613410.4,445295.4227,600133.4046,20531.29729,1,8690,300000,4,2,
3056,3057,4,2,8,24,11,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,17339903.22,16601711.4,325899.4507,412292.3682,22276.70597,0,500,45000,4,2,
3057,3058,4,2,8,20,12,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,22797322.19,21441509.4,589222.3631,766590.4311,23042.93666,1,800,58800,4,3,
3058,3059,4,4,17,6,11,2018,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,22791767.2,21483814.4,662870.4417,645082.3584,19834.65639,0,500,50000,4,2,
3059,3060,4,4,17,16,11,2018,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,22839818.15,21465437.4,650287.4126,724093.3409,19008.65639,0,2000,40000,4,2,
3060,3061,4,2,10,18,11,2018,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,6416432.429,5224975.473,692652.4988,498804.4571,19229.65639,0,2500,40000,4,2,
3061,3062,4,1,2,23,11,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8409304.438,7292420.473,612981.4493,503902.5152,19693.65639,0,800,58800,4,2,
3062,3063,4,4,17,10,11,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,12925813.37,12184522.47,317414.406,423876.4899,20860.65639,0,148,18900,4,2,
3063,3064,4,1,3,14,7,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8033076.561,7250170.473,583161.5017,199744.5856,20297.65639,1,2000,40000,4,2,
3064,3065,4,2,10,11,2,2018,2739,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,7508737.951,5963038.976,625929.9988,919768.9765,19053.65639,0,1297,78000,4,2,
3065,3066,4,2,10,8,11,2018,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13338551.92,11988085.98,829987.9764,520477.9717,19475.65639,1,500,75000,4,2,
3066,3067,4,2,6,16,11,2018,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,7784313.959,6964101.976,527670.9963,292540.9869,19417.65639,1,148,18900,4,2,
3067,3068,4,2,10,3,7,2018,2739,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,10532583.93,8967961.976,829781.9843,734839.9701,20503.65639,1,1100,112000,4,3,
3068,3069,4,4,17,3,12,2018,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9133148.909,7992494.976,624516.9613,516136.9725,19149.65639,1,3500,106050,4,2,
3069,3070,4,1,2,13,12,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,19440503.98,18569494.98,578097.0384,292911.963,20475.65639,0,600,45000,4,3,
3070,3071,4,4,16,22,3,2018,2739,9412,17739,18951,19591,19569,18056,18897,16624,8667,4292,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,22020581.1,21540476.98,298998.0733,181106.0551,20458.65639,1,550,65000,4,2,
3071,3072,4,3,11,5,11,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,10982319.83,9675771.976,567910.903,738636.9501,20498.65639,1,1000,63000,4,2,
3072,3073,4,1,2,25,7,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,27430398.86,26563360.98,585860.9184,281176.9672,19918.65639,1,897,72000,4,2,
3073,3074,4,3,14,30,6,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,8636577.165,7368178.049,688739.0251,579660.091,20578.45639,0,380,100000,4,3,
3074,3075,4,2,8,23,8,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,7020802.091,5713033.049,580028.0183,727741.024,20745.06972,0,400,67000,4,2,
3075,3076,4,1,3,31,7,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,28984453.18,28357873.05,349143.0254,277437.1075,21114.78427,1,500,30000,4,2,
3076,3077,4,4,17,30,6,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4375694.086,3042791.049,834952.9641,497950.0733,21092.07033,0,6200,90000,4,2,
3077,3078,4,4,16,10,7,2018,2026,9412,17739,18951,19591,19569,18056,18897,16624,8667,4292,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,8768549.467,7828450.823,573358.8355,366739.8084,21134.49942,1,3500,50000,4,3,
3078,3079,4,1,3,16,7,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,10078038.47,8816446.823,678266.8317,583324.8175,21357.07093,1,2344,60000,4,1,
3079,3080,4,3,13,26,7,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9534906.577,8837084.823,678675.8364,19145.91701,19928.64245,1,400,40000,4,2,
3080,3081,4,2,7,17,7,2018,3062,13572,23324,27273,25675,24778,24120,24610,20979,11209,6963,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13742623.42,12813148.82,676822.8087,252651.7859,21211.92851,1,4000,100000,4,2,
3081,3082,4,2,10,11,1,2018,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,22312490.56,21402843.82,425613.8949,484032.8435,21513.07154,1,300,35000,4,3,
3082,3083,4,2,9,25,3,2018,3198,15234,23223,25025,24401,24369,24392,27059,23745,12812,5819,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,22039350.59,21391018.82,428144.948,220186.8165,21022.21457,1,900,95000,4,2,
3083,3084,4,1,4,12,7,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,21566035.66,21388961.82,147482.9207,29590.9115,21507.78609,1,500,80000,4,2,
3084,3085,4,2,5,16,7,2018,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,28439072.43,27490784.82,315432.8062,632854.8052,21324.3576,1,2000,11000,4,3,
3085,3086,4,4,17,12,7,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,28293582.41,27486794.82,349091.8114,457695.7711,21603.50063,1,500,56000,4,2,
3086,3087,4,4,15,18,1,2018,2704,10590,17238,19400,19465,17622,17301,18667,14871,8365,4363,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,19461394.49,18528692.82,247144.8102,685556.8549,21244.64366,1,1200,105000,4,3,
3087,3088,4,4,18,7,2,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,22570049.46,21365751.82,513464.7818,690832.8543,21294.92972,0,450,35000,4,2,
3088,3089,4,4,15,3,5,2018,2704,10590,17238,19400,19465,17622,17301,18667,14871,8365,4363,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,6189159.676,5149217.896,616894.9175,423046.8623,19775.65639,1,1800,120000,4,2,
3089,3090,4,4,15,1,1,2018,2739,10590,17238,19400,19465,17622,17301,18667,14871,8365,4363,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,13276809.74,12573296.9,427785.9006,275726.9422,20264.65639,1,700,68000,4,2,
3090,3091,4,2,10,28,2,2018,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13643889.77,13148406.9,428624.9097,66857.96202,20610.65639,0,960,80000,4,3,
3091,3092,4,1,3,30,11,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,13179461.01,11935055.67,776957.6716,467447.6669,20270.35639,0,800,58800,4,2,
3092,3093,4,1,1,19,12,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7625223.044,6911071.671,474640.6797,239510.6938,20646.44557,1,500,50000,4,2,
3093,3094,4,4,17,12,2,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9064004.01,7926935.671,671843.6833,465224.6562,21562.85425,0,650,60000,4,3,
3094,3095,4,1,4,14,5,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8974057.998,7939464.671,571486.6596,463106.6676,20512.08029,1,6020,14000,4,2,
3095,3096,4,4,15,24,11,2018,2739,10590,17238,19400,19465,17622,17301,18667,14871,8365,4363,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,19281413.07,18516464.67,525066.7277,239881.67,22038.53237,0,750,30000,4,2,
3096,3097,4,4,17,8,11,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,28734526.97,27589269.67,413917.6539,731339.6471,21918.75841,0,650,60000,4,1,
3097,3098,4,4,17,13,11,2018,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,10823228.93,9622741.671,514880.6013,685606.6543,22195.16709,0,2000,40000,4,1,
3098,3099,4,4,17,24,3,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,28589036.96,27585279.67,447576.6709,556180.6189,22225.57577,1,1157,32000,4,2,
3099,3100,4,4,18,8,2,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,19756849.01,18627177.67,345629.6403,784041.7027,21894.39313,0,1300,45000,4,2,
3100,3101,4,2,8,10,2,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,25499583.04,24485370.67,341251.7227,672960.6464,22279.61917,0,1297,78000,4,2,
3101,3102,4,2,8,26,3,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,22907999.97,21488164.67,673014.6836,746820.6119,22000.02785,1,1100,112000,4,2,
3102,3103,4,2,9,27,1,2018,2739,15234,23223,25025,24401,24369,24392,27059,23745,12812,5819,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,4830463.283,4103023.744,581919.6926,145519.8458,18323.72488,0,410,40000,4,2,
3103,3104,4,1,3,30,6,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4216603.187,2989760.744,781922.6534,444919.7893,18544.72488,0,3410,80000,4,2,
3104,3105,4,1,3,23,5,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4057105.197,3097427.744,512147.6847,447529.7684,18804.72488,1,768,55000,4,2,
3105,3106,4,2,6,9,1,2018,2739,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,7494171.627,5958183.534,621074.5574,914913.5352,19008.72488,1,2000,130000,4,2,
3106,3107,4,2,10,14,9,2018,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13323985.59,11983230.53,825132.5322,515622.5275,20175.72488,0,600,50000,4,3,
3107,3108,4,2,9,29,3,2018,2739,15234,23223,25025,24401,24369,24392,27059,23745,12812,5819,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,7769747.629,6959246.534,522815.5433,287685.5516,19234.72488,1,5130,118500,4,2,
3108,3109,4,1,2,30,6,2018,2739,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,10518017.6,8963106.534,824926.5401,729984.5288,19480.72488,0,500,25000,4,2,
3109,3110,4,1,2,29,10,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,10474765.58,8977432.534,821336.5457,675996.5004,19791.72488,0,2000,75000,4,2,
3110,3111,4,4,17,2,2,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,22752469.69,21549503.53,572273.6033,630692.5489,19690.72488,0,298,27000,4,2,
3111,3112,4,4,18,5,10,2018,2739,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,22006014.83,21535621.53,294142.6409,176250.652,18368.72488,0,1000,60000,4,2,
3112,3113,4,1,2,7,1,2018,764,4412,11704,13651,12217,11470,11180,14171,12825,8906,4709,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,23010028.59,21512411.53,660124.4872,837492.5656,19575.72488,1,4993,162000,4,2,
3113,3114,4,4,17,16,6,2018,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,8622010.847,7363322.608,683883.5838,574804.6559,19813.72488,0,403,80000,4,1,
3114,3115,4,2,10,10,1,2018,3595,21808,35885,41212,39462,36801,36029,38640,33573,19023,9549,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13138519.77,12255424.61,388316.5581,494778.6035,19810.72488,0,4000,100000,4,1,
3115,3116,4,2,8,16,1,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13716788.88,12719956.61,574445.6032,422386.6652,19788.72488,0,382,22000,4,2,
3116,3117,4,4,18,19,9,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,28969886.9,28353017.61,344287.611,272581.6811,19384.72488,0,2000,11000,4,2,
3117,3118,4,4,15,3,2,2018,2739,10590,17238,19400,19465,17622,17301,18667,14871,8365,4363,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9211764.408,8018700.141,650722.1292,542342.1381,19967.28125,0,2000,65000,4,2,
3118,3119,4,1,1,17,11,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,10403415.46,9013376.141,652984.1631,737055.1533,20270.42428,1,800,58800,4,2,
3119,3120,4,1,3,21,2,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,12911578.52,11552321.14,600767.2185,758490.1601,19051.56731,0,700,68000,4,3,
3120,3121,4,4,17,31,1,2018,4261,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,28972233.38,27668505.14,493153.1236,810575.1168,19585.42488,0,1500,40000,4,2,
3121,3122,4,4,18,25,7,2018,3100,15088,27298,32823,31829,30003,28606,29931,25511,13604,7539,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,28826743.36,27664515.14,526812.1358,635416.0885,20449.56791,1,650,70000,4,2,
3122,3123,4,1,1,8,7,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,28847352.52,27708134.14,280345.2304,858873.1499,20672.13943,1,500,25000,4,2,
3123,3124,4,4,16,13,12,2018,2026,9412,17739,18951,19591,19569,18056,18897,16624,8667,4292,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,17645791.44,16703674.14,427862.19,514255.1097,20277.85397,0,500,45000,4,3,
3124,3125,4,2,7,24,5,2018,3062,13572,23324,27273,25675,24778,24120,24610,20979,11209,6963,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,27509014.36,26589566.14,612066.0774,307382.1382,20828.14003,1,650,60000,4,2,
3125,3126,4,4,16,3,2,2018,2026,9412,17739,18951,19591,19569,18056,18897,16624,8667,4292,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,6722320.623,5326938.214,794615.235,600767.1738,20337.28306,0,2500,40000,4,2,
3126,3127,4,2,8,31,1,2018,2739,14357,25571,28335,26243,24622,24061,27139,22843,13328,7986,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,8715192.664,7394383.214,714944.1881,605865.262,20901.99761,0,800,58800,4,2,
3127,3128,4,2,6,11,2,2018,2490,13674,21068,22638,21187,20570,20092,23249,19295,10511,8310,10656,59251,93201,103923,97648,97804,96617,104372,84884,45005,24839,13231701.59,12286485.21,419377.1679,525839.2078,20918.56912,0,148,18900,4,2,
3128,3129,4,4,17,2,5,2018,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,25752117.6,25229651.21,218806.1634,303660.2178,20903.4267,1,500,48000,4,2,
3129,3130,4,4,17,12,2,2018,2739,21472,35257,41318,40057,42088,44300,43891,33726,18357,10475,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,8338964.818,7352133.214,685124.2486,301707.3555,19716.72488,0,2000,40000,4,2,
