Unknown,Restaurant,Restaurant Type,Area,District,Start Day,Start Month,Start Year,base on District-# of ppl able to work>15 - 19,base on District-# of ppl able to work>20 - 24,base on District-# of ppl able to work>25 - 29,base on District-# of ppl able to work>30 - 34,base on District-# of ppl able to work>35 - 39,base on District-# of ppl able to work>40 - 44,base on District-# of ppl able to work>45 - 49,base on District-# of ppl able to work>50 - 54,base on District-# of ppl able to work>55 - 59,base on District-# of ppl able to work>60 - 64,base on District-# of ppl able to work>65+,base on Area #of worker location>15 - 19,base on Area #of worker location>20 - 24,base on Area #of worker location>25 - 29,base on Area #of worker location>30 - 34,base on Area #of worker location>35 - 39,base on Area #of worker location>40 - 44,base on Area #of worker location>45 - 49,base on Area #of worker location>50 - 54,base on Area #of worker location>55 - 59,base on Area #of worker location>60 - 64,base on Area #of worker location>65+,total Sales,payment type-cash,payment type-visa/master,payment type-others,#of transaction,Restaurant Status,sqf,mthly rent,Restaurant Type.1,Location Type,
8168,8169,2,1,1,21,3,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1496117.65,523454.5501,842623.5501,130039.5501,88701.55716,1,6020,14000,2,2,
8192,8193,2,1,1,8,12,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1519271.65,539753.5501,845094.5501,134423.5501,91172.55012,1,900,40000,2,3,
8259,8260,2,1,1,4,4,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1777730.378,400684.4592,824667.4592,552378.4592,47433.51586,1,3500,100000,2,2,
8261,8262,2,1,1,15,3,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1759366.378,381993.4592,824583.4592,552789.4592,47349.45564,1,960,80000,2,1,
8296,8297,2,1,1,25,3,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1760034.877,343338.9592,842757.9592,573937.9592,65410.95856,1,148,18900,2,2,
8297,8298,2,1,1,5,6,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2375172.877,711555.9592,839856.9592,823759.9592,144214.9599,1,6000,75000,2,2,
8309,8310,2,1,1,25,3,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,859916.8757,221021.9583,471315.9592,167578.9583,64377.95742,1,600,100000,2,2,
8341,8342,2,1,1,24,11,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2344900.15,701465.0501,829766.0501,813669.0501,134124.0508,1,3500,50000,2,3,
8342,8343,2,1,1,8,11,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1753097.15,362190.0501,829554.0501,561353.0501,52320.07131,1,2344,60000,2,2,
8343,8344,2,1,1,17,3,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1461080.147,509274.0501,831457.0501,120349.0471,77535.04797,1,400,40000,2,2,
8347,8348,2,1,1,20,4,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1792177.15,405500.0501,829483.0501,557194.0501,52249.10676,1,4000,100000,2,2,
8368,8369,2,1,1,16,6,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1482616.151,527535.0501,832876.0501,122205.0508,78954.04918,1,800,58800,2,2,
8369,8370,2,1,1,16,6,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1782708.15,392329.0501,830088.0501,560291.0501,52854.04477,1,3500,100000,2,3,
8387,8388,2,1,1,29,3,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1430701.005,499147.6693,821330.6693,110222.6664,67408.66725,1,2500,40000,2,2,
8399,8400,2,1,1,20,6,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,805946.008,206578.6693,451829.6693,147537.6693,44891.65666,1,1157,32000,2,3,
8400,8401,2,1,1,19,6,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,786825.0087,189936.6693,451051.6693,145836.67,44113.68343,1,1581,36363,2,3,
8410,8411,2,1,1,21,8,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1724531.005,792616.6693,849075.6693,82838.66642,49933.66933,1,3500,106050,2,2,
8422,8423,2,1,1,15,6,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1893040.008,659828.6693,819493.6693,413717.6693,123851.6699,1,410,40000,2,3,
8431,8432,2,1,1,17,8,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1379564.641,482102.2148,804285.2148,93177.21186,50363.2137,1,3000,120000,2,2,
8452,8453,2,1,1,25,8,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1616872.645,724918.2148,827945.2148,64009.21538,28803.23372,1,2344,60000,2,2,
8559,8560,2,1,1,2,6,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2358983.008,716653.6695,828237.6695,814091.6695,132595.6705,1,4993,162000,2,3,
8560,8561,2,1,1,23,6,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1723425.008,331135.6695,830554.6695,561734.6695,53207.6683,1,1000,100000,2,3,
8561,8562,2,1,1,10,11,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2338563.008,699352.6695,827653.6695,811556.6695,132011.6708,1,3500,50000,2,2,
8634,8635,2,1,1,27,11,2019,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1658821.645,326182.215,802966.215,529673.215,25732.23162,1,800,35000,2,2,
8647,8648,2,1,1,12,11,2019,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2282448.918,691142.3059,802726.3059,788580.3059,107084.3069,1,600,50000,2,2,
9142,9143,2,1,1,18,9,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,985272.7609,86351.92031,384329.9203,514590.9203,7028.919471,1,403,80000,2,2,
9165,9166,2,1,1,3,5,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,221956.7609,136026.9203,25194.92031,60734.92031,8183.920261,1,3500,100000,2,2,
9200,9201,2,1,1,30,7,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,230439.5684,121630.5223,47164.52393,61644.52226,44820.52305,1,1297,78000,2,2,
9228,9229,2,1,1,1,6,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1462109.93,111767.9767,810728.9767,539612.9767,33427.98645,1,1500,45000,2,1,
9504,9505,2,1,1,15,6,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,514202.4867,94341.8289,200371.8289,219488.8289,13070.82474,1,500,25000,2,3,
9600,9601,2,1,1,28,4,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1167789.901,102484.3005,553859.3005,511446.3005,6558.29238,1,900,85000,2,2,
9677,9678,2,1,1,27,11,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,148642.2234,78664.07396,28367.07544,41611.074,26023.07221,1,2000,130000,2,2,
3840,3841,2,1,4,16,8,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1665231.659,1493281.465,62280.78671,109669.4071,13979.92217,1,700,48000,2,3,
4025,4026,2,1,4,6,7,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1822003.752,1654620.202,60596.45045,106787.0995,12032.91238,1,250,35000,2,2,
4411,4412,2,1,4,26,4,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2117479.28,1945219.6,60684.99916,111574.6807,11594.41909,1,960,80000,2,2,
4650,4651,2,1,4,15,7,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2199884.163,2026119.017,62957.41334,110807.7331,13609.61971,1,800,58800,2,2,
4942,4943,2,1,4,28,8,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1748645.244,1568048.901,65206.32355,115390.02,16019.52471,1,500,80000,2,3,
5040,5041,2,1,4,26,2,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2686557.374,2500117.925,66616.34481,119823.1052,16104.30079,1,1000,100000,2,1,
5252,5253,2,1,4,13,9,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2349382.978,725415.8892,482020.2256,1141946.864,44628.85637,1,1558,71000,2,3,
5404,5405,2,1,4,20,10,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2378029.312,54367.01425,541158.5121,1782503.785,24876.76362,1,730,73000,2,2,
5519,5520,2,1,4,26,11,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,18753675.69,70578.19589,1991128.704,16691968.79,40304.07597,1,2500,40000,2,2,
5845,5846,2,1,4,12,9,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,18010630.68,8994747.903,701502.8715,8314379.903,609742.8792,1,1500,40000,2,3,
5951,5952,2,1,4,30,6,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,16919257.92,8648027.317,328561.2884,7942669.317,236801.3575,1,960,80000,2,1,
6243,6244,2,1,4,15,3,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8501928.482,5996612.494,1387679.494,1117636.493,650708.6541,1,1000,52998,2,2,
6320,6321,2,1,4,9,7,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3237936.074,1444293.029,1400583.029,393060.0154,249377.8747,1,3500,106050,2,2,
6752,6753,2,1,4,30,6,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4975818.695,3446732.903,1013964.889,515120.9029,276844.9349,1,1850,60000,2,2,
7223,7224,2,1,4,27,2,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4972693.366,3411486.448,1030566.448,530640.469,293446.5491,1,2000,75000,2,2,
7575,7576,2,1,4,9,6,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,7437882.183,5638155.401,1034889.401,764837.3803,297918.436,1,950,65000,2,2,
7710,7711,2,1,4,1,7,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5010411.825,3458263.947,1025495.933,526651.9461,288375.9768,1,700,68000,2,3,
8048,8049,2,1,4,23,3,2019,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,668902,150629,411744,106529,4806,1,500,25000,2,3,
8144,8145,2,1,4,1,4,2019,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1735043.65,764308.5501,867335.5501,103399.5501,68193.57126,1,900,85000,2,2,
9506,9507,2,1,4,24,6,2020,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,130485.4982,95138.8289,11712.83899,23633.83032,9368.830376,1,8690,300000,2,3,
3839,3840,2,1,3,20,9,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1690073.103,1520478.004,60000.5626,109594.5354,11725.13129,1,300,35000,2,2,
3870,3871,2,1,3,15,1,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1485084.736,1315876.64,60043.68591,109164.4101,12098.20157,1,8690,300000,2,1,
4062,4063,2,1,3,31,7,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1798615.673,1628048.284,62164.72393,108402.6659,13571.75846,1,500,80000,2,2,
4319,4320,2,1,3,20,8,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2134408.423,1965050.187,61078.88061,108279.355,12052.01533,1,11692,242000,2,1,
4446,4447,2,1,3,12,9,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2190835.217,2018868.102,60190.80719,111776.3081,11116.6027,1,148,18900,2,2,
4465,4466,2,1,3,7,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2563735.943,2383793.091,65436.14322,114506.7092,15814.04315,1,250,35000,2,2,
4594,4595,2,1,3,1,10,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1879543.002,1702821.788,63686.46968,113034.7449,14731.93601,1,600,40000,2,3,
4629,4630,2,1,3,25,10,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2158644.455,1982642.107,62932.87144,113069.477,13640.20264,1,3500,100000,2,2,
4671,4672,2,1,3,25,7,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2227139.948,2054099.589,61130.39562,111909.9626,11851.64914,1,500,56000,2,2,
4765,4766,2,1,3,21,7,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1978926.777,1799919.129,64399.60981,114608.0387,15137.9077,1,500,15000,2,2,
4766,4767,2,1,3,17,7,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1969993.757,1799847.15,61331.14682,108815.4605,12174.37244,1,500,48000,2,2,
4790,4791,2,1,3,10,8,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1786886.124,1610380.096,63636.18547,112869.8429,14729.35395,1,1000,63000,2,2,
5025,5026,2,1,3,26,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2471832.893,2295112.197,62656.35011,114064.3455,12548.00848,1,350,60000,2,2,
5368,5369,2,1,3,18,1,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3775008.675,1201977.341,587443.1439,1985588.19,32470.81944,1,649,66700,2,2,
5498,5499,2,1,3,27,4,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,25703355.38,4332268.255,2150585.284,19220501.84,48364.5,1,2347,102000,2,2,
5509,5510,2,1,3,18,12,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,17779540.73,1714088.979,1732130.691,14333321.06,28156.9826,1,3500,100000,2,3,
5715,5716,2,1,3,30,7,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,16919257.92,8648027.317,328561.2884,7942669.317,236801.3575,1,500,56000,2,2,
5728,5729,2,1,3,20,7,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4947296.074,3412816.029,1017407.015,517073.0294,280286.9872,1,800,58800,2,2,
5760,5761,2,1,3,5,3,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8920809.979,6132128.664,1531149.664,1257531.65,94178.69238,1,1581,36363,2,2,
5899,5900,2,1,3,10,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4059753.845,2773582.994,631485.9186,654684.9332,618754.1259,1,897,72000,2,2,
5993,5994,2,1,3,21,10,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4834443.953,2336923.994,1384141.979,1113377.979,637319.0829,0,3000,60000,2,2,
6010,6011,2,1,3,14,3,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6029681.981,3763815.994,1382895.994,882969.9936,645776.0942,0,500,25000,2,2,
6049,6050,2,1,3,25,3,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2939526.531,2400173.903,258076.7855,281275.8425,245345.0353,0,1298,74000,2,3,
6072,6073,2,1,3,22,1,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3723276.572,2661423.903,519326.8276,542525.8422,506595.0349,0,960,115000,2,2,
6153,6154,2,1,3,19,12,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,5299708.979,2510286.664,1528783.65,1260638.664,781960.7205,0,2000,11000,2,2,
6220,6221,2,1,3,22,5,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3300343.417,1918482.494,668557.5358,713303.3871,620684.3817,0,1000,63000,2,2,
6270,6271,2,1,3,2,3,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,3284425.319,1459789.448,1416079.448,408556.4224,264874.3315,0,3200,10000,2,2,
6319,6320,2,1,3,22,7,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,17097830.09,9586559.029,4151847.029,3359424.029,264874.0857,0,1800,63000,2,2,
6354,6355,2,1,3,5,2,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,10220684.71,7937488.664,1528765.65,754430.397,897555.6502,0,600,40000,2,2,
6355,6356,2,1,3,18,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,10199351.41,7919832.664,1526873.664,752645.0865,85663.6619,0,6200,90000,2,2,
6410,6411,2,1,3,1,5,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6039676.922,3791730.312,1373170.312,874776.2976,636050.4777,0,800,58800,2,2,
6411,6412,2,1,3,5,11,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,6000266.916,3751889.312,1373919.312,874458.2913,636799.3512,0,148,18900,2,2,
6413,6414,2,1,3,21,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,4350982.923,1844360.312,1757144.312,749478.2983,605939.4819,0,2000,73900,2,2,
6437,6438,2,1,3,6,2,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,8420195.958,5941895.312,1374046.334,1104254.312,637075.2063,0,650,80000,2,2,
6469,6470,2,1,3,31,7,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,16583607.48,7853534.494,557819.4878,8172253.494,466059.5523,0,4993,162000,2,2,
